"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","N2","07-Feb-2018","      11296.25","      11300.00","      11305.00","      11300.00","      11305.00","      11305.00","      11301.67","          9","              101715.00","          5","          9","        100.00"
"SBIN","N5","07-Feb-2018","      11617.15","      11635.00","      11635.00","      11604.00","      11625.00","      11625.00","      11606.70","        244","             2832036.00","         33","        240","         98.36"
"SBIN","EQ","08-Feb-2018","        292.80","        292.90","        303.30","        292.55","        302.25","        301.40","        298.60","   18932796","          5653382508.90","     125388","    5457942","         28.83"
"SBIN","N2","08-Feb-2018","      11305.00","      11305.00","      11305.00","      11305.00","      11305.00","      11305.00","      11305.00","          1","               11305.00","          1","          1","        100.00"
"SBIN","N5","08-Feb-2018","      11625.00","      11600.00","      11655.00","      11600.00","      11650.00","      11650.00","      11624.83","        108","             1255482.00","         15","        108","        100.00"
"SBIN","N6","08-Feb-2018","      11176.00","      11499.00","      11499.00","      11499.00","      11499.00","      11499.00","      11499.00","         10","              114990.00","          1","         10","        100.00"
"SBIN","EQ","09-Feb-2018","        301.40","        297.00","        300.60","        295.00","        295.40","        296.40","        297.71","   15750824","          4689107088.20","     116844","    4000394","         25.40"
"SBIN","N2","09-Feb-2018","      11305.00","      11304.00","      11320.00","      11304.00","      11320.00","      11320.00","      11309.33","          3","               33928.00","          3","          3","        100.00"
"SBIN","N5","09-Feb-2018","      11650.00","      11600.00","      11685.00","      11600.00","      11615.00","      11615.00","      11637.09","        201","             2339055.50","         32","        192","         95.52"
"SBIN","N6","09-Feb-2018","      11499.00","      11300.00","      11300.00","      11300.00","      11300.00","      11300.00","      11300.00","          1","               11300.00","          1","          1","        100.00"
"SBIN","EQ","12-Feb-2018","        296.40","        288.25","        292.40","        285.15","        290.10","        288.75","        289.30","   50839665","         14707862290.45","     317117","   20849303","         41.01"
"SBIN","N2","12-Feb-2018","      11320.00","      11400.00","      11400.00","      11400.00","      11400.00","      11400.00","      11400.00","          8","               91200.00","          1","          8","        100.00"
"SBIN","N5","12-Feb-2018","      11615.00","      11605.10","      11650.00","      11605.01","      11625.00","      11630.00","      11634.72","        155","             1803381.22","         21","        155","        100.00"
"SBIN","EQ","14-Feb-2018","        288.75","        288.70","        288.70","        275.00","        275.50","        276.20","        280.99","   45641149","         12824620930.90","     327073","   23002842","         50.40"
"SBIN","N2","14-Feb-2018","      11400.00","      11320.00","      11320.00","      11320.00","      11320.00","      11320.00","      11320.00","          2","               22640.00","          2","          2","        100.00"
"SBIN","N5","14-Feb-2018","      11630.00","      11625.00","      11644.00","      11620.00","      11625.00","      11633.02","      11635.42","        151","             1756948.50","         25","        151","        100.00"
"SBIN","N6","14-Feb-2018","      11300.00","      11226.00","      11226.00","      11226.00","      11226.00","      11226.00","      11226.00","          5","               56130.00","          2","          5","        100.00"
"SBIN","EQ","15-Feb-2018","        276.20","        274.80","        282.30","        274.25","        279.10","        278.70","        279.14","   26058237","          7273787833.80","     174992","    5995020","         23.01"
"SBIN","N2","15-Feb-2018","      11320.00","      11333.33","      11340.00","      11315.00","      11320.02","      11323.69","      11323.33","         75","              849249.39","         14","         64","         85.33"
"SBIN","N5","15-Feb-2018","      11633.02","      11620.00","      11635.00","      11595.00","      11595.00","      11600.49","      11613.90","        787","             9140138.44","         93","        752","         95.55"
"SBIN","N6","15-Feb-2018","      11226.00","      11261.00","      11261.00","      11261.00","      11261.00","      11261.00","      11261.00","         10","              112610.00","          2","         10","        100.00"
"SBIN","EQ","16-Feb-2018","        278.70","        280.50","        281.20","        270.05","        271.40","        271.65","        273.95","   30338112","          8310986402.20","     246246","   13892054","         45.79"
"SBIN","N2","16-Feb-2018","      11323.69","      11313.33","      11340.00","      11311.00","      11320.00","      11319.17","      11324.57","        100","             1132457.03","         19","        100","        100.00"
"SBIN","N5","16-Feb-2018","      11600.49","      11600.00","      11619.00","      11599.99","      11600.00","      11601.11","      11604.88","        603","             6997743.31","         76","        602","         99.83"
"SBIN","EQ","19-Feb-2018","        271.65","        271.50","        272.00","        256.65","        269.60","        268.50","        263.87","   43847791","         11570187946.80","     298814","   14903513","         33.99"
"SBIN","N2","19-Feb-2018","      11319.17","      11320.00","      11320.00","      11300.10","      11300.10","      11300.10","      11307.29","         31","              350526.00","          6","         31","        100.00"
